experience_required,experience_squared,experience_log,location_encoded,company_size_encoded,job_title_encoded,company_encoded,industry_encoded,education_encoded,job_title_popularity,posted_days_ago,posted_month,seniority_score,location_experience_interaction,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,skill_10,skill_11,skill_12,skill_13,skill_14,skill_15,skill_16,skill_17,skill_18,skill_19,skill_20,skill_21,skill_22,skill_23,skill_24,skill_25,skill_26,skill_27,skill_28,skill_29
14.0,196.0,2.70805020110221,15.965,2.0,14.0,10.0,5.0,1.0,558.0,203.0,3.0,28.0,223.51,0.0,0.0,0.3750251895512998,0.0,0.0,0.0,0.0,0.0,0.378580001833074,0.0,0.0,0.3786802278617937,0.0,0.0,0.0,0.37778111952303495,0.0,0.3804984005112123,0.0,0.0,0.0,0.0,0.0,0.37738361532116793,0.0,0.0,0.37778111952303495,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.46,5.0,2.0,18.0,4.0,3.0,535.0,208.0,2.0,25.0,77.30000000000001,0.0,0.0,0.0,0.0,0.0,0.5753033821178751,0.0,0.0,0.0,0.0,0.5803944544682377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5763404338984478,0.0
3.0,9.0,1.3862943611198906,14.915,1.0,6.0,15.0,5.0,4.0,554.0,301.0,11.0,3.0,44.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096580777208771,0.40665669979854385,0.4072941802365358,0.4097665314217173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40444925473471055,0.41162389226524887
12.0,144.0,2.5649493574615367,15.03,2.0,6.0,2.0,4.0,4.0,554.0,103.0,6.0,24.0,180.35999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,15.3,2.0,12.0,3.0,6.0,3.0,589.0,266.0,12.0,16.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009671320249345,0.49729677430066005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035057095494048,0.0,0.0,0.49820663519469577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,15.46,1.0,5.0,1.0,4.0,2.0,560.0,8.0,9.0,10.0,154.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491446016667236,0.618592309739897,0.0,0.0,0.0,0.0,0.0,0.0,0.6130451590483089,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,15.3,2.0,0.0,18.0,2.0,1.0,560.0,361.0,9.0,14.0,107.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,15.46,2.0,5.0,13.0,5.0,0.0,560.0,36.0,8.0,14.0,108.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57770421127419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5766417332730368,0.0,0.57770421127419,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,14.915,4.0,4.0,6.0,0.0,2.0,539.0,47.0,8.0,4.0,14.915,0.0,0.0,0.3147582058076163,0.3155783593675098,0.0,0.0,0.0,0.0,0.3177417556249842,0.3154138066787754,0.0,0.0,0.0,0.0,0.31657122077034416,0.31707125463047714,0.0,0.0,0.0,0.0,0.0,0.31574317471028807,0.3155783593675098,0.31673762981575376,0.0,0.0,0.31707125463047714,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,15.46,2.0,7.0,21.0,0.0,1.0,548.0,282.0,12.0,20.0,154.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896260298686281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6169618406353091,0.0,0.6161367040478735
4.0,16.0,1.6094379124341003,14.915,2.0,5.0,7.0,1.0,0.0,560.0,146.0,4.0,8.0,59.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7062731250382916,0.0,0.0,0.7079394556377302,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,16.06,5.0,12.0,8.0,3.0,4.0,589.0,287.0,12.0,5.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4226208542697689,0.0,0.0,0.0,0.42048890260914895,0.0,0.0,0.0,0.0,0.33566499034694763,0.4225078129346889,0.0,0.0,0.0,0.4177334553100352,0.0,0.0,0.0,0.0,0.0,0.4229605405922786,0.0,0.0
2.0,4.0,1.0986122886681098,15.3,1.0,2.0,8.0,3.0,4.0,535.0,299.0,11.0,2.0,30.6,0.4072521095874275,0.40832129733838707,0.4057695292410644,0.0,0.0,0.0,0.0,0.4118015781748224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4079996383191944,0.40832129733838707,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,13.48,5.0,12.0,21.0,0.0,4.0,589.0,179.0,3.0,35.0,94.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,16.0,1.6094379124341003,15.03,3.0,3.0,20.0,6.0,1.0,565.0,178.0,3.0,12.0,60.12,0.0,0.0,0.0,0.0,0.0,0.0,0.5735362563900119,0.0,0.5810724348867023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774175162055353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.3862943611198906,15.46,5.0,12.0,14.0,6.0,3.0,589.0,142.0,5.0,15.0,46.38,0.0,0.0,0.0,0.0,0.40967821757704903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40827775932229005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407636326789648,0.40731676510447795,0.0,0.0,0.0,0.0,0.0,0.0,0.4046831502826775,0.4118619369512276
4.0,16.0,1.6094379124341003,14.915,3.0,11.0,14.0,5.0,4.0,548.0,116.0,5.0,12.0,59.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753542526981493,0.0,0.0,0.0,0.5813217420708676,0.0,0.5753542526981493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,15.03,3.0,10.0,21.0,0.0,4.0,486.0,311.0,11.0,21.0,105.21,0.4457495498804955,0.0,0.4441268215839558,0.0,0.0,0.0,0.0,0.0,0.0,0.4450518806475899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506085189611179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45048805900132355
9.0,81.0,2.302585092994046,12.46,5.0,2.0,13.0,5.0,4.0,535.0,100.0,6.0,45.0,112.14000000000001,0.0,0.3070805622095562,0.0,0.30595663695568986,0.0,0.0,0.0,0.0,0.0,0.30579710134194216,0.0,0.0,0.0,0.3064367749333491,0.0,0.0,0.2459763906389314,0.0,0.30667771025167007,0.3064367749333491,0.0,0.0,0.30595663695568986,0.0,0.0,0.3070805622095562,0.0,0.0,0.30413715008028536,0.30953232335814995
13.0,169.0,2.6390573296152584,12.58,4.0,12.0,6.0,1.0,1.0,589.0,233.0,2.0,52.0,163.54,0.0,0.0,0.4985674610849108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006510004369207,0.0,0.0,0.0,0.0,0.0,0.5006510004369207,0.0,0.5001276219829964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,1.9459101490553132,15.965,1.0,4.0,7.0,4.0,2.0,539.0,295.0,12.0,6.0,95.78999999999999,0.0,0.5026257744515827,0.0,0.0,0.0,0.4969122901966501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5026257744515827,0.0,0.0,0.49780803284540664,0.0
14.0,196.0,2.70805020110221,14.54,5.0,16.0,10.0,0.0,4.0,587.0,3.0,9.0,70.0,203.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221277625926806,0.0,0.5261206377334366,0.0,0.0,0.0,0.0,0.4199879656521558,0.0,0.5236313424426454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,13.48,4.0,11.0,19.0,6.0,2.0,548.0,134.0,5.0,20.0,67.4,0.6142652820775119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493327990662177,0.0,0.0,0.0,0.0,0.0,0.0,0.6158779561434665,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.6931471805599453,16.06,5.0,8.0,10.0,0.0,3.0,535.0,90.0,6.0,5.0,16.06,0.0,0.0,0.4997667837689709,0.5010690071876516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010690071876516,0.0,0.0,0.0,0.0,0.0,0.4980892107978059,0.0
9.0,81.0,2.302585092994046,14.915,4.0,0.0,7.0,5.0,3.0,560.0,209.0,2.0,36.0,134.23499999999999,0.5762856004955367,0.0,0.0,0.0,0.5793237779904492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764363511406715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,16.0,1.6094379124341003,14.915,1.0,0.0,4.0,1.0,3.0,560.0,260.0,1.0,4.0,59.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815267167390724,0.0,0.0,0.0,0.0,0.6238717745042213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,81.0,2.302585092994046,12.58,2.0,4.0,2.0,4.0,4.0,539.0,55.0,7.0,18.0,113.22,0.0,0.0,0.0,0.0,0.0,0.4588604855686488,0.0,0.0,0.0,0.0,0.0,0.4657311286440268,0.0,0.0,0.0,0.0,0.3717806435093512,0.0,0.4635275612069026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46846870088514825,0.0,0.0
12.0,144.0,2.5649493574615367,13.48,4.0,14.0,3.0,3.0,0.0,558.0,38.0,8.0,48.0,161.76,0.0,0.4984052548712691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001176728924646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984052548712691,0.0,0.5030573695852555,0.0,0.0
13.0,169.0,2.6390573296152584,15.46,4.0,11.0,3.0,6.0,1.0,548.0,258.0,1.0,52.0,200.98000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464407654229392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457393761743178,0.0,0.0,0.0,0.0,0.0,0.0,0.4509630940893017,0.44251015697220053,0.4503599674062428
14.0,196.0,2.70805020110221,15.3,1.0,13.0,11.0,6.0,2.0,547.0,151.0,4.0,14.0,214.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,12.58,3.0,16.0,8.0,0.0,1.0,587.0,175.0,3.0,24.0,100.64,0.0,0.0,0.0,0.46430336206260797,0.0,0.0,0.46142328718746684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3732805612522842,0.0,0.4653976241742211,0.0,0.0,0.0,0.46430336206260797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,12.46,4.0,9.0,15.0,7.0,2.0,551.0,60.0,7.0,32.0,99.68,0.0,0.0,0.0,0.33906451446880886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34147929623940493,0.0,0.33959660866324415,0.0,0.0,0.27259374495889105,0.34311885455558877,0.3398636158363447,0.33959660866324415,0.3395077488852682,0.0,0.33906451446880886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,196.0,2.70805020110221,12.58,1.0,8.0,4.0,3.0,4.0,535.0,263.0,1.0,14.0,176.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7803215656333405,0.0,0.6253784887630309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,12.46,4.0,8.0,14.0,7.0,4.0,535.0,276.0,12.0,32.0,99.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448439228051073,0.0,0.4458515472003315,0.0,0.0,0.0,0.4467872143093186,0.44749292828699955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44749292828699955,0.0,0.0,0.0
2.0,4.0,1.0986122886681098,15.3,3.0,16.0,12.0,1.0,3.0,587.0,295.0,12.0,6.0,30.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,15.965,1.0,8.0,14.0,2.0,0.0,535.0,129.0,5.0,8.0,127.72,0.4445437635646144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461803301085527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461803301085527,0.4498711209163518,0.0,0.449269454659138
8.0,64.0,2.1972245773362196,15.965,2.0,13.0,7.0,4.0,2.0,547.0,356.0,10.0,16.0,127.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5039741707074354,0.0,0.0,0.0,0.0,0.4993212514682424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49853678332708545,0.49814596130233135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,16.0,1.6094379124341003,13.48,3.0,7.0,11.0,4.0,4.0,548.0,227.0,2.0,12.0,53.92,0.0,0.0,0.40731193653311665,0.0,0.0,0.4052142616183005,0.0,0.0,0.0,0.4081603149248394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41325634831463853,0.0,0.0,0.0,0.0,0.0,0.0,0.40955052268075604,0.0,0.0,0.0,0.40594470782214115,0.0
12.0,144.0,2.5649493574615367,12.58,2.0,12.0,5.0,3.0,1.0,589.0,194.0,3.0,24.0,150.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6139718445956124,0.0,0.0,0.0,0.0,0.0,0.0,0.4938653035781469,0.0,0.6157399093493341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.03,3.0,13.0,3.0,5.0,4.0,547.0,289.0,12.0,15.0,75.14999999999999,0.0,0.0,0.0,0.0,0.5824181645469276,0.574281727649186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5753169377778253,0.0
6.0,36.0,1.9459101490553132,12.46,5.0,2.0,3.0,7.0,4.0,535.0,248.0,1.0,30.0,74.76,0.0,0.0,0.0,0.0,0.0,0.4595435503498977,0.0,0.0,0.0,0.0,0.46361022114602807,0.0,0.4644611976111925,0.0,0.0,0.0,0.3723340802769922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4685385968718107
9.0,81.0,2.302585092994046,16.06,5.0,9.0,15.0,5.0,2.0,551.0,125.0,5.0,45.0,144.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5227227396079723,0.5258957635486546,0.0,0.0,0.0,0.0,0.41980845463392025,0.0,0.5234075322310457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,81.0,2.302585092994046,15.03,5.0,3.0,4.0,6.0,2.0,565.0,174.0,4.0,45.0,135.26999999999998,0.0,0.3774955929277548,0.0,0.0,0.0,0.0,0.3737809105613227,0.0,0.0,0.0,0.37650712216556215,0.3787925902004226,0.0,0.0,0.0,0.0,0.0,0.38061130233966906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774955929277548,0.0,0.38101913684138755,0.0,0.0
9.0,81.0,2.302585092994046,14.54,2.0,13.0,18.0,3.0,3.0,547.0,235.0,1.0,18.0,130.85999999999999,0.0,0.46576751142988326,0.462856738261343,0.0,0.0,0.0,0.4611842039847638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37308714857769865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46576751142988326,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,16.06,5.0,4.0,5.0,3.0,0.0,539.0,349.0,10.0,25.0,80.3,0.0,0.34018740103598416,0.0,0.33894230363118466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3405457258700365,0.27249549253647304,0.0,0.0,0.0,0.0,0.33911932113031545,0.33894230363118466,0.0,0.0,0.34018740103598416,0.3405457258700365,0.0,0.0,0.34290349041363727
4.0,16.0,1.6094379124341003,15.46,1.0,13.0,22.0,6.0,4.0,547.0,236.0,1.0,4.0,61.84,0.0,0.0,0.7082945521978146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705917011642939,0.0
12.0,144.0,2.5649493574615367,15.3,1.0,15.0,4.0,6.0,1.0,509.0,301.0,11.0,12.0,183.60000000000002,0.0,0.0,0.0,0.0,0.5001175122914561,0.0,0.0,0.5030523013299372,0.0,0.0,0.0,0.0,0.4984078932089957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984078932089957,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.48,5.0,9.0,7.0,0.0,2.0,551.0,15.0,9.0,0.0,0.0,0.4986410743480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015351406972692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046167271657201,0.49515809625140295,0.0
3.0,9.0,1.3862943611198906,15.03,3.0,17.0,13.0,1.0,2.0,503.0,247.0,1.0,9.0,45.089999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,12.58,3.0,0.0,8.0,5.0,3.0,560.0,60.0,7.0,36.0,150.96,0.6145709695009628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49357349397610634,0.0,0.6153760878445514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,169.0,2.6390573296152584,15.3,2.0,3.0,12.0,5.0,0.0,565.0,133.0,5.0,26.0,198.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814461885906326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6239726390933928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,15.965,3.0,17.0,1.0,5.0,3.0,503.0,35.0,8.0,21.0,111.755,0.5009635556711387,0.0,0.0,0.0,0.0,0.4965692309370174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012257549128682,0.0,0.0,0.0,0.0,0.0,0.5012257549128682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,12.46,4.0,16.0,13.0,4.0,2.0,587.0,196.0,3.0,28.0,87.22,0.0,0.0,0.46184656802799223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46353403984499686,0.4663477774047067,0.0,0.0,0.4645068155540918,0.0,0.37227289764261534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,121.0,2.4849066497880004,14.54,3.0,1.0,8.0,2.0,1.0,527.0,325.0,11.0,33.0,159.94,0.0,0.36134335194089773,0.0,0.0,0.36229718955099766,0.0,0.0,0.3644232215223539,0.0,0.0,0.0,0.0,0.361058700248873,0.0,0.3611535077398896,0.0,0.28944174405653467,0.0,0.36086931387169824,0.0,0.0,0.0,0.0,0.0,0.0,0.36134335194089773,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,13.48,1.0,5.0,2.0,7.0,3.0,560.0,113.0,6.0,12.0,161.76,0.0,0.0,0.0,0.0,0.0,0.0,0.7045328201081267,0.0,0.0,0.0,0.7096714066316115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.965,3.0,16.0,16.0,2.0,4.0,587.0,347.0,10.0,15.0,79.825,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,144.0,2.5649493574615367,15.3,2.0,6.0,6.0,7.0,2.0,554.0,360.0,9.0,24.0,183.60000000000002,0.0,0.0,0.0,0.0,0.0,0.6108934808760079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49496171184644583,0.0,0.0,0.0,0.0,0.0,0.0,0.6179175178203242,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0986122886681098,12.46,3.0,14.0,16.0,4.0,2.0,558.0,118.0,5.0,6.0,24.92,0.0,0.0,0.4961436549307592,0.0,0.0,0.0,0.0,0.0,0.0,0.49717705836994214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503384498920751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5032499305006045
11.0,121.0,2.4849066497880004,14.54,2.0,4.0,1.0,5.0,3.0,539.0,162.0,4.0,22.0,159.94,0.0,0.0,0.0,0.0,0.0,0.5737577971735855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791381485373394,0.0,0.0,0.0,0.0,0.0,0.5791381485373394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,49.0,2.0794415416798357,14.54,5.0,5.0,0.0,2.0,3.0,560.0,181.0,3.0,35.0,101.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41996419903165855,0.42062538771475205,0.0,0.3371047025861877,0.4243200057070954,0.4202943950663842,0.41996419903165855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,36.0,1.9459101490553132,15.3,4.0,12.0,16.0,7.0,1.0,589.0,265.0,12.0,24.0,91.80000000000001,0.0,0.0,0.0,0.5785440273162816,0.0,0.0,0.5749553173189331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5785440273162816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,12.58,1.0,3.0,20.0,3.0,2.0,565.0,275.0,12.0,10.0,125.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464423945497597,0.0,0.0,0.44796299235600984,0.4473762732838116,0.0,0.0,0.0,0.0,0.0,0.4473762732838116,0.0,0.44690858800598465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,64.0,2.1972245773362196,14.915,4.0,6.0,3.0,6.0,3.0,554.0,5.0,9.0,32.0,119.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5747490743600411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5819250303915193,0.0,0.0,0.0,0.5753492509129606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,1.0986122886681098,15.46,4.0,16.0,17.0,4.0,0.0,587.0,359.0,9.0,8.0,30.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7064581168310472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077548510349686,0.0,0.0,0.0,0.0,0.0
10.0,100.0,2.3978952727983707,15.46,1.0,12.0,17.0,1.0,3.0,589.0,135.0,5.0,10.0,154.60000000000002,0.0,0.0,0.523466229711834,0.0,0.0,0.5207703549280842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4219416222685198,0.0,0.5260671166084839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,25.0,1.791759469228055,15.965,1.0,6.0,15.0,6.0,3.0,554.0,128.0,5.0,5.0,79.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,196.0,2.70805020110221,15.965,5.0,0.0,18.0,0.0,0.0,560.0,148.0,4.0,70.0,223.51,0.0,0.3885478612142274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3869239030858609,0.0,0.0,0.0,0.38773327963521986,0.3883437241853616,0.0,0.31123298656308734,0.0,0.0,0.38773327963521986,0.0,0.0,0.0,0.0,0.0,0.3885478612142274,0.0,0.0,0.0,0.0
0.0,0.0,0.0,15.46,5.0,14.0,16.0,3.0,0.0,558.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082249600519649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059868312931855,0.0,0.0,0.0,0.0,0.0,0.0
