job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views,experience_squared,experience_log,location_encoded,company_size_encoded,job_title_encoded,company_encoded,industry_encoded,education_encoded,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,skill_10,skill_11,skill_12,skill_13,skill_14,skill_15,skill_16,skill_17,skill_18,skill_19,skill_20,skill_21,skill_22,skill_23,skill_24,skill_25,skill_26,skill_27,skill_28,skill_29,posted_days_ago,posted_month,job_title_popularity,seniority_score,location_experience_interaction
JOB_004236,Backend Engineer,Unacademy,Bangalore,Startup,E-commerce,11.0,PhD,2026-04-24 15:09:05.915795,"Django,Azure,NumPy,Spark,JIRA,Linux",16.81,52.0,3632.0,121.0,2.4849066497880004,16.06,1.0,2.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578265231177733,0.0,0.0,0.0,0.57689224401571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57689224401571,0.0,0.0,0.0,151.0,4.0,535.0,11.0,176.66
JOB_004237,Backend Engineer,OYO,Delhi,Large,Logistics,7.0,Bootcamp,2026-07-18 15:09:05.915796,"Kafka,PyTorch,Spark,Tableau",13.45,65.0,4901.0,49.0,2.0794415416798357,15.03,4.0,2.0,13.0,5.0,1.0,0.0,0.0,0.0,0.49762007866958996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011640764734783,0.0,0.0,0.0,0.0,0.0,0.503570335764755,0.0,0.0,0.0,0.0,0.49762007866958996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,7.0,535.0,28.0,105.21
JOB_004238,Technical Lead,Uber,Pune,Small,Education,7.0,Diploma,2026-06-23 15:09:05.915797,"React,AWS,Statistics,JIRA,Django,Excel",25.08,344.0,4518.0,49.0,2.0794415416798357,14.915,2.0,17.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5759135671771227,0.0,0.0,0.0,0.0,0.0,0.0,0.5763708424123037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797587559996424,0.0,0.0,91.0,6.0,503.0,14.0,104.405
JOB_004239,Technical Lead,Startup_E,Kolkata,Small,Healthcare,5.0,Bootcamp,2026-09-21 15:09:05.915798,"Spark,JIRA,R,TensorFlow,PostgreSQL",16.76,298.0,2817.0,25.0,1.791759469228055,12.58,2.0,17.0,19.0,4.0,1.0,0.49911549490990786,0.5004258580999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000316428294194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004258580999534,0.0,0.0,0.0,0.0,1.0,9.0,503.0,10.0,62.9
JOB_004240,Python Developer,Apple,Pune,Startup,Consulting,8.0,Bachelor,2025-09-27 15:09:05.915800,"MongoDB,Statistics,Power BI,Linux",9.96,368.0,1994.0,64.0,2.1972245773362196,14.915,1.0,13.0,3.0,0.0,0.0,0.0,0.407889303280127,0.0,0.0,0.0,0.0,0.0,0.0,0.40918239932612205,0.0,0.0,0.0,0.0,0.0,0.0,0.4083189396113506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407889303280127,0.0,0.407889303280127,0.4083189396113506,0.0,0.0,0.0,360.0,9.0,547.0,8.0,119.32
JOB_004241,Solutions Architect,Wipro,Jaipur,Large,Education,6.0,Diploma,2025-12-02 15:09:05.915801,"Spark,Hadoop,Node.js,Excel,Azure,Django",21.41,280.0,3533.0,36.0,1.9459101490553132,12.46,4.0,16.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,294.0,12.0,587.0,24.0,74.76
JOB_004242,Software Engineer,Apple,Pune,Large,E-commerce,1.0,Bachelor,2026-03-05 15:09:05.915802,"Spark,GCP,SQL,Python,Pandas,REST API,GraphQL,Node.js",11.8,366.0,1516.0,1.0,0.6931471805599453,14.915,4.0,15.0,3.0,1.0,0.0,0.0,0.40768129083537596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40811070806376226,0.0,0.0,0.0,0.0,0.0,0.4064013016490266,0.0,0.0,0.0,0.40768129083537596,0.40811070806376226,0.4114865880572162,0.0,0.0,201.0,3.0,509.0,4.0,14.915
JOB_004243,Software Engineer,Uber,Kolkata,Large,Finance,0.0,PhD,2025-12-05 15:09:05.915803,"Java,Node.js,Power BI,Machine Learning,Hadoop,Scikit-learn,MongoDB",8.04,132.0,4707.0,0.0,0.0,12.58,4.0,15.0,22.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7061791824976907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7080331646235883,0.0,0.0,0.0,0.0,0.0,0.0,291.0,12.0,509.0,0.0,0.0
JOB_004244,Product Manager,Startup_D,Gurugram,Startup,Logistics,7.0,PhD,2026-09-05 15:09:05.915805,"GCP,Python,Java,FastAPI,Spark,JIRA",17.26,459.0,1010.0,49.0,2.0794415416798357,15.46,1.0,12.0,18.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959734211245045,0.0,0.0,0.49880891757794854,0.4995908570551769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5055778919510265,0.0,0.0,17.0,9.0,589.0,7.0,108.22
JOB_004245,Frontend Developer,Capgemini,Gurugram,Large,Finance,0.0,Bachelor,2026-06-20 15:09:05.915806,"NumPy,R,JavaScript,Machine Learning",10.41,398.0,2468.0,0.0,0.0,15.46,4.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41840002652123476,0.4190462438408141,0.0,0.0,0.42144194507727495,0.4221026030619316,0.0,0.0,0.0,0.0,0.0,0.33899853222624554,0.0,0.4226555783332459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,6.0,535.0,0.0,0.0
JOB_004246,Business Analyst,Unacademy,Kolkata,Enterprise,Logistics,7.0,PhD,2025-11-17 15:09:05.915807,"Machine Learning,R,NumPy,Leadership,PyTorch",11.45,254.0,1756.0,49.0,2.0794415416798357,12.58,5.0,3.0,23.0,5.0,4.0,0.0,0.0,0.0,0.3397558645937963,0.0,0.0,0.3376483581459613,0.0,0.3420850058168839,0.0,0.34011103306092033,0.0,0.0,0.0,0.0,0.0,0.27314956165927146,0.0,0.34055659532331717,0.0,0.0,0.33993330698685587,0.3397558645937963,0.3410039505976357,0.0,0.0,0.0,0.0,0.0,0.0,309.0,11.0,565.0,35.0,88.06
JOB_004247,Senior Developer,Startup_C,Delhi,Large,Healthcare,11.0,Bachelor,2026-04-12 15:09:05.915809,"PostgreSQL,Power BI",29.71,315.0,1131.0,121.0,2.4849066497880004,15.03,4.0,14.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5769269148364982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801572165291216,0.0,0.0,0.0,0.0,0.0,0.0,0.5749547278233494,0.0,0.0,0.0,0.0,0.0,163.0,4.0,558.0,44.0,165.32999999999998
JOB_004248,Analytics Engineer,OYO,Hyderabad,Enterprise,Logistics,8.0,Master,2025-11-12 15:09:05.915810,"Kubernetes,AWS",16.28,461.0,2927.0,64.0,2.1972245773362196,15.3,5.0,1.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,11.0,527.0,40.0,122.4
JOB_004249,Senior Developer,Cognizant,Bangalore,Small,Manufacturing,0.0,Bootcamp,2026-05-31 15:09:05.915811,"MongoDB,Tableau,Angular",14.43,239.0,2841.0,0.0,0.0,16.06,2.0,14.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5806656045028721,0.0,0.0,0.0,0.0,0.0,0.575912237280188,0.5754585568902791,0.0,0.0,0.0,0.0,0.0,114.0,5.0,558.0,0.0,0.0
JOB_004250,Business Analyst,Capgemini,Chennai,Enterprise,Consulting,6.0,Master,2025-10-29 15:09:05.915812,"NumPy,Angular,Machine Learning,Docker,TensorFlow,Power BI,Problem Solving,Spark",13.06,256.0,4816.0,36.0,1.9459101490553132,13.48,5.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,10.0,565.0,30.0,80.88
JOB_004251,Data Engineer,Startup_C,Noida,Small,E-commerce,4.0,PhD,2025-12-06 15:09:05.915814,"React,Excel,Linux,Spark",12.47,129.0,4766.0,16.0,1.6094379124341003,14.54,2.0,5.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0.5791727233457088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5764368814242871,0.0,0.0,0.0,0.0,0.0,0.5764368814242871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,12.0,560.0,8.0,58.16
JOB_004252,Solutions Architect,Airbnb,Delhi,Startup,Healthcare,12.0,Bachelor,2026-07-30 15:09:05.915815,"GCP,PyTorch,Statistics,REST API,Docker",23.18,178.0,3735.0,144.0,2.5649493574615367,15.03,1.0,16.0,1.0,4.0,0.0,0.0,0.0,0.40526297433446773,0.0,0.0,0.0,0.0,0.41128749297389844,0.0,0.0,0.0,0.0,0.0,0.4069565893832738,0.0,0.0,0.0,0.4111774830516768,0.0,0.4069565893832738,0.0,0.0,0.0,0.40781155685338427,0.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,587.0,12.0,180.35999999999999
JOB_004253,Data Engineer,Startup_A,Pune,Small,Technology,13.0,Bachelor,2026-01-10 15:09:05.915816,"Docker,Hadoop,Power BI,Scikit-learn,GraphQL,Machine Learning,Statistics,Leadership",19.62,300.0,2239.0,169.0,2.6390573296152584,14.915,2.0,5.0,15.0,7.0,0.0,0.0,0.0,0.5775838180148201,0.0,0.0,0.5746092352010533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5798458070807133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,1.0,560.0,26.0,193.89499999999998
JOB_004254,Python Developer,Uber,Noida,Small,Education,7.0,Bachelor,2026-07-11 15:09:05.915818,"Kubernetes,Node.js,React",10.89,307.0,2145.0,49.0,2.0794415416798357,14.54,2.0,13.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,7.0,547.0,14.0,101.78
JOB_004255,Data Engineer,Amazon,Noida,Large,Manufacturing,3.0,Bachelor,2026-04-05 15:09:05.915819,"PyTorch,FastAPI,Linux,Problem Solving",11.93,127.0,1302.0,9.0,1.3862943611198906,14.54,4.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40814269866427183,0.0,0.41107836256654423,0.0,0.0,0.40675202670274324,0.0,0.0,0.0,0.0,0.0,0.40814269866427183,0.4115188432830495,0.4038052566273641,0.0,170.0,4.0,560.0,12.0,43.62
JOB_004256,Junior Developer,HCL,Kolkata,Mid,Technology,14.0,Bootcamp,2026-08-13 15:09:05.915820,"Java,Python,Tableau",11.67,250.0,1053.0,196.0,2.70805020110221,12.58,3.0,10.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4950736209508402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997161200066491,0.0,0.0,0.0,0.0,0.0,0.4997161200066491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505440113811344,0.0,0.0,40.0,8.0,486.0,42.0,176.12
JOB_004257,Business Analyst,OYO,Mumbai,Small,Finance,1.0,Diploma,2026-05-23 15:09:05.915821,"Azure,Scikit-learn",6.69,60.0,4017.0,1.0,0.6931471805599453,15.965,2.0,3.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,5.0,565.0,2.0,15.965
JOB_004258,DevOps Engineer,Startup_B,Hyderabad,Enterprise,Education,6.0,Master,2026-03-28 15:09:05.915822,"Excel,Statistics,Leadership",18.58,336.0,2915.0,36.0,1.9459101490553132,15.3,5.0,7.0,16.0,2.0,3.0,0.500772728731285,0.0,0.0,0.0,0.0,0.0,0.4971467351078401,0.0,0.0,0.0,0.0,0.0,0.0,0.5010348280961304,0.0,0.0,0.0,0.0,0.0,0.5010348280961304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,3.0,548.0,30.0,91.80000000000001
JOB_004259,Solutions Architect,Swiggy,Hyderabad,Startup,Technology,12.0,PhD,2026-04-11 15:09:05.915824,"GCP,Angular,Tableau,Leadership,NumPy,Hadoop,React",23.88,489.0,4670.0,144.0,2.5649493574615367,15.3,1.0,16.0,20.0,7.0,4.0,0.0,0.4220189208263574,0.0,0.0,0.0,0.41722171665978647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380438350746706,0.0,0.42146528386771503,0.0,0.0,0.0,0.0,0.0,0.4216864713728545,0.4220189208263574,0.0,0.0,0.0,0.0,164.0,4.0,587.0,12.0,183.60000000000002
JOB_004260,Frontend Developer,Startup_C,Mumbai,Enterprise,Logistics,6.0,Bachelor,2026-06-28 15:09:05.915825,"Django,GCP,Tableau,PyTorch",12.95,374.0,4766.0,36.0,1.9459101490553132,15.965,5.0,8.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,535.0,30.0,95.78999999999999
JOB_004261,Analytics Engineer,Infosys,Bangalore,Startup,Finance,7.0,Master,2025-10-31 15:09:05.915826,"GraphQL,R,Angular,JIRA",12.22,415.0,1066.0,49.0,2.0794415416798357,16.06,1.0,1.0,10.0,3.0,3.0,0.0,0.5757099687586582,0.0,0.0,0.0,0.0,0.0,0.5806169681845419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5757099687586582,0.0,0.0,0.0,0.0,326.0,10.0,527.0,7.0,112.41999999999999
JOB_004262,Technical Lead,Microsoft,Mumbai,Enterprise,Consulting,13.0,Diploma,2026-08-07 15:09:05.915827,"Node.js,AWS,Git",34.29,120.0,1531.0,169.0,2.6390573296152584,15.965,5.0,17.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773890007410439,0.0,0.0,0.582460572388939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721552441738241,0.0,46.0,8.0,503.0,65.0,207.545
JOB_004263,Data Scientist,IBM,Chennai,Small,Technology,8.0,Master,2025-09-24 15:09:05.915829,"Communication,Excel,Machine Learning,GraphQL,Leadership,Kafka,SQL,AWS",14.14,142.0,3758.0,64.0,2.1972245773362196,13.48,2.0,6.0,9.0,7.0,3.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,363.0,9.0,554.0,16.0,107.84
JOB_004264,Data Engineer,Meta,Chennai,Mid,Logistics,13.0,PhD,2025-10-13 15:09:05.915830,"Pandas,Deep Learning,Python,JavaScript",18.04,295.0,3629.0,169.0,2.6390573296152584,13.48,3.0,5.0,11.0,5.0,4.0,0.0,0.0,0.4459884875653094,0.0,0.4499778599658178,0.0,0.44437690676556846,0.0,0.0,0.0,0.0,0.0,0.0,0.44785229665217524,0.0,0.0,0.0,0.0,0.0,0.44785229665217524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,10.0,560.0,39.0,175.24
JOB_004265,Python Developer,Accenture,Kolkata,Small,Education,5.0,Bachelor,2025-10-29 15:09:05.915831,"Scikit-learn,Agile",6.9,131.0,2452.0,25.0,1.791759469228055,12.58,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36055599776293507,0.0,0.3577668983652494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36169036621093875,0.0,0.2898720022399438,0.3648673207497989,0.3614057498855864,0.0,0.0,0.0,0.36055599776293507,0.0,0.0,0.0,0.0,0.3652582851826379,0.0,0.0,328.0,10.0,547.0,10.0,62.9
JOB_004266,Product Manager,Startup_D,Pune,Large,Technology,2.0,PhD,2026-04-03 15:09:05.915833,"Agile,NumPy",17.49,39.0,1222.0,4.0,1.0986122886681098,14.915,4.0,12.0,18.0,7.0,4.0,0.5769970190516372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769970190516372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780561218524107,0.0,0.0,0.0,0.0,0.0,172.0,4.0,589.0,8.0,29.83
JOB_004267,Backend Engineer,Startup_C,Noida,Enterprise,Manufacturing,4.0,Bachelor,2026-02-05 15:09:05.915834,"JIRA,Angular,MongoDB,Python",15.25,142.0,1170.0,16.0,1.6094379124341003,14.54,5.0,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4169539266901872,0.0,0.42534277408894067,0.0,0.41998533158076107,0.0,0.0,0.0,0.0,0.4215264719199942,0.0,0.3378268647092673,0.0,0.0,0.0,0.42075374241513924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,2.0,535.0,20.0,58.16
JOB_004268,Software Engineer,Google,Hyderabad,Mid,Logistics,13.0,Diploma,2026-09-16 15:09:05.915835,"Communication,Docker,Agile,Leadership,Node.js,Statistics,Kubernetes",16.36,65.0,3072.0,169.0,2.6390573296152584,15.3,3.0,15.0,7.0,5.0,2.0,0.5772999261397266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772999261397266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5774509421224736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,509.0,39.0,198.9
JOB_004269,Full Stack Developer,Microsoft,Hyderabad,Enterprise,Manufacturing,13.0,PhD,2026-05-09 15:09:05.915836,"PyTorch,Angular",22.65,260.0,2517.0,169.0,2.6390573296152584,15.3,5.0,9.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065506694033857,0.0,0.0,0.0,0.7076624559531385,0.0,0.0,0.0,0.0,0.0,136.0,5.0,551.0,65.0,198.9
JOB_004270,Junior Developer,Microsoft,Mumbai,Large,Education,2.0,Master,2026-06-06 15:09:05.915838,"Excel,React,Machine Learning,Pandas,GraphQL,Docker,Kafka",9.06,148.0,2122.0,4.0,1.0986122886681098,15.965,4.0,10.0,12.0,2.0,3.0,0.0,0.0,0.0,0.0,0.5762231664776328,0.0,0.0,0.0,0.5765280563410384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5792946250968627,108.0,6.0,486.0,8.0,31.93
JOB_004271,Senior Developer,Meta,Mumbai,Large,Technology,9.0,Diploma,2026-05-17 15:09:05.915839,"Linux,Docker,GCP,R",28.27,210.0,2615.0,81.0,2.302585092994046,15.965,4.0,14.0,11.0,7.0,2.0,0.0,0.0,0.0,0.40779471613918666,0.0,0.4046401992147143,0.0,0.0,0.0,0.0,0.4082210099557941,0.0,0.0,0.0,0.0,0.0,0.0,0.4126708927789342,0.0,0.0,0.4083277965570131,0.0,0.40779471613918666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,5.0,558.0,36.0,143.685
JOB_004272,Senior Developer,Amazon,Mumbai,Large,Healthcare,8.0,PhD,2025-10-02 15:09:05.915840,"GCP,Hadoop,MongoDB",29.29,334.0,2933.0,64.0,2.1972245773362196,15.965,4.0,14.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5239251079815904,0.0,0.0,0.5257096145149354,0.0,0.0,0.0,0.421433710329118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5210810975570598,0.0,355.0,10.0,558.0,32.0,127.72
JOB_004273,Python Developer,HCL,Bangalore,Small,Consulting,4.0,Bachelor,2026-08-18 15:09:05.915841,"Communication,Hadoop,Docker,GraphQL,React",11.77,469.0,3546.0,16.0,1.6094379124341003,16.06,2.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5749970329969136,0.0,0.0,0.0,0.582028198706465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749970329969136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,547.0,8.0,64.24
JOB_004274,DevOps Engineer,TCS,Mumbai,Small,Technology,6.0,Diploma,2026-03-26 15:09:05.915842,"Statistics,Machine Learning,Hadoop,Git,Linux,Scikit-learn",15.79,352.0,4371.0,36.0,1.9459101490553132,15.965,2.0,7.0,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,3.0,548.0,12.0,95.78999999999999
JOB_004275,Junior Developer,Microsoft,Pune,Mid,Technology,9.0,Bachelor,2026-05-13 15:09:05.915844,"Git,Statistics,Tableau,Node.js,Angular,Excel,Agile,MongoDB",10.99,416.0,3932.0,81.0,2.302585092994046,14.915,3.0,10.0,12.0,7.0,0.0,0.49949773844493256,0.0,0.4976793426339901,0.0,0.0,0.0,0.0,0.0,0.5023967767927391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004145879888635,0.0,0.0,0.0,0.0,0.0,132.0,5.0,486.0,27.0,134.23499999999999
JOB_004276,Junior Developer,Wipro,Noida,Large,Manufacturing,6.0,Bootcamp,2026-07-28 15:09:05.915845,"Scikit-learn,JavaScript,Pandas,Tableau",9.33,231.0,3958.0,36.0,1.9459101490553132,14.54,4.0,10.0,24.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4985729946456775,0.0,0.0,0.0,0.0,0.0,0.4985729946456775,0.0,0.0,0.0,0.0,0.499226856511651,0.0,0.0,0.0,0.0,0.5036094555879367,56.0,7.0,486.0,24.0,87.24
JOB_004277,Python Developer,Airbnb,Delhi,Small,Manufacturing,6.0,Master,2026-09-21 15:09:05.915846,"GraphQL,Angular,Scikit-learn",9.75,479.0,252.0,36.0,1.9459101490553132,15.03,2.0,13.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,547.0,12.0,90.17999999999999
JOB_004278,Product Manager,Startup_E,Delhi,Startup,Healthcare,11.0,Bachelor,2026-08-28 15:09:05.915847,"Excel,FastAPI,Machine Learning,Git,GraphQL,R",18.07,491.0,3907.0,121.0,2.4849066497880004,15.03,1.0,12.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7052247435231787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7089838228920788,25.0,8.0,589.0,11.0,165.32999999999998
JOB_004279,Product Manager,IBM,Pune,Startup,Manufacturing,9.0,PhD,2026-03-08 15:09:05.915849,"Power BI,Machine Learning",18.03,77.0,1720.0,81.0,2.302585092994046,14.915,1.0,12.0,9.0,6.0,4.0,0.0,0.0,0.46125878161534334,0.0,0.0,0.0,0.0,0.46811571724339135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37179911053196063,0.0,0.0,0.0,0.46306520743272034,0.0,0.0,0.4641595056932143,0.0,0.0,0.0,0.0,0.0,0.0,198.0,3.0,589.0,9.0,134.23499999999999
JOB_004280,Machine Learning Engineer,Google,Jaipur,Small,Finance,3.0,Bootcamp,2026-02-09 15:09:05.915850,"GCP,Kafka,MongoDB,Pandas,Linux",8.63,178.0,1536.0,9.0,1.3862943611198906,12.46,2.0,11.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,548.0,6.0,37.38
JOB_004281,Data Engineer,Startup_E,Chennai,Mid,Education,3.0,Diploma,2026-02-19 15:09:05.915851,"Kafka,Communication,Problem Solving,GCP",8.72,235.0,4667.0,9.0,1.3862943611198906,13.48,3.0,5.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.49462000543916,0.0,0.0,0.5018932133333274,0.0,0.49899708075611254,0.0,0.0,0.0,0.0,0.0,0.0,0.5044364836391101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,2.0,560.0,9.0,40.44
JOB_004282,DevOps Engineer,Startup_C,Delhi,Enterprise,E-commerce,12.0,PhD,2026-06-28 15:09:05.915852,"GCP,PostgreSQL,NumPy,Docker,Deep Learning,React",27.57,81.0,1732.0,144.0,2.5649493574615367,15.03,5.0,7.0,17.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006758001422202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713479798659401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,6.0,548.0,60.0,180.35999999999999
